"latitude","longitude","elevation","time","hr","name","cadence","speed","distance","power","temperature"
"35.7305802","-78.8918131","94.291","2025-04-23T16:34:57.000000Z","0","GPS9","0","28.072","0","0","0"
"35.7304589","-78.8917662","94.101","2025-04-23T16:34:57.499000Z","0","GPS9","0","28.1","0","0","0"
"35.7304105","-78.8917471","93.99","2025-04-23T16:34:57.699000Z","0","GPS9","0","28.176","0","0","0"
"35.7302896","-78.8916979","93.748","2025-04-23T16:34:58.199000Z","0","GPS9","0","28.114","0","0","0"
"35.7302173","-78.8916674","93.628","2025-04-23T16:34:58.499000Z","0","GPS9","0","28.088","0","0","0"
"35.730097","-78.8916149","93.388","2025-04-23T16:34:59.000000Z","0","GPS9","0","28.251","0","0","0"
"35.7300492","-78.8915933","93.291","2025-04-23T16:34:59.199000Z","0","GPS9","0","28.102","0","0","0"
"35.7299299","-78.8915376","93.058","2025-04-23T16:34:59.699000Z","0","GPS9","0","28.262","0","0","0"
"35.7298116","-78.8914803","92.805","2025-04-23T16:35:00.199000Z","0","GPS9","0","28.199","0","0","0"
"35.7297411","-78.8914449","92.705","2025-04-23T16:35:00.499000Z","0","GPS9","0","28.126","0","0","0"
"35.7296236","-78.8913843","92.576","2025-04-23T16:35:01.000000Z","0","GPS9","0","28.31","0","0","0"
"35.729577","-78.8913597","92.42","2025-04-23T16:35:01.199000Z","0","GPS9","0","28.161","0","0","0"
"35.7294604","-78.8912966","92.407","2025-04-23T16:35:01.699000Z","0","GPS9","0","28.069","0","0","0"
"35.7293446","-78.8912322","92.324","2025-04-23T16:35:02.199000Z","0","GPS9","0","28.046","0","0","0"
"35.7292297","-78.891166","92.279","2025-04-23T16:35:02.699000Z","0","GPS9","0","28.115","0","0","0"
"35.7291612","-78.8911254","92.227","2025-04-23T16:35:03.000000Z","0","GPS9","0","28.09","0","0","0"
"35.7290477","-78.8910563","92.162","2025-04-23T16:35:03.499000Z","0","GPS9","0","28.087","0","0","0"
"35.728935","-78.8909858","92.082","2025-04-23T16:35:04.000000Z","0","GPS9","0","28.051","0","0","0"
"35.72889","-78.8909572","92.067","2025-04-23T16:35:04.199000Z","0","GPS9","0","28.091","0","0","0"
"35.7287779","-78.8908856","92.012","2025-04-23T16:35:04.699000Z","0","GPS9","0","28.028","0","0","0"
"35.7287108","-78.8908422","92.01","2025-04-23T16:35:05.000000Z","0","GPS9","0","28.039","0","0","0"
"35.7285995","-78.890769","91.956","2025-04-23T16:35:05.499000Z","0","GPS9","0","28.077","0","0","0"
"35.7284887","-78.8906951","91.981","2025-04-23T16:35:06.000000Z","0","GPS9","0","28.017","0","0","0"
"35.7284444","-78.8906652","91.986","2025-04-23T16:35:06.199000Z","0","GPS9","0","28.063","0","0","0"
"35.728334","-78.8905903","92.07","2025-04-23T16:35:06.699000Z","0","GPS9","0","27.993","0","0","0"
"35.7282677","-78.8905453","92.136","2025-04-23T16:35:07.000000Z","0","GPS9","0","27.989","0","0","0"
"35.7281572","-78.8904702","92.29","2025-04-23T16:35:07.499000Z","0","GPS9","0","28.028","0","0","0"
"35.7281129","-78.8904402","92.365","2025-04-23T16:35:07.699000Z","0","GPS9","0","28.018","0","0","0"
"35.7280024","-78.8903656","92.527","2025-04-23T16:35:08.199000Z","0","GPS9","0","27.857","0","0","0"
"35.7278916","-78.8902908","92.824","2025-04-23T16:35:08.699000Z","0","GPS9","0","27.929","0","0","0"
"35.7277811","-78.8902161","93.13","2025-04-23T16:35:09.199000Z","0","GPS9","0","27.905","0","0","0"
"35.7277149","-78.8901713","93.32","2025-04-23T16:35:09.499000Z","0","GPS9","0","27.924","0","0","0"
"35.7276047","-78.8900969","93.626","2025-04-23T16:35:10.000000Z","0","GPS9","0","27.853","0","0","0"
"35.7274948","-78.8900228","93.909","2025-04-23T16:35:10.499000Z","0","GPS9","0","27.773","0","0","0"
"35.7274508","-78.8899933","94.017","2025-04-23T16:35:10.699000Z","0","GPS9","0","27.764","0","0","0"
"35.7273414","-78.8899189","94.28","2025-04-23T16:35:11.199000Z","0","GPS9","0","27.7","0","0","0"
"35.7272759","-78.8898742","94.47","2025-04-23T16:35:11.499000Z","0","GPS9","0","27.726","0","0","0"
"35.727167","-78.8897992","94.743","2025-04-23T16:35:12.000000Z","0","GPS9","0","27.674","0","0","0"
"35.7270581","-78.8897246","95.075","2025-04-23T16:35:12.499000Z","0","GPS9","0","27.592","0","0","0"
"35.7270145","-78.8896947","95.227","2025-04-23T16:35:12.699000Z","0","GPS9","0","27.657","0","0","0"
"35.7269058","-78.8896206","95.533","2025-04-23T16:35:13.199000Z","0","GPS9","0","27.548","0","0","0"
"35.7268406","-78.8895764","95.723","2025-04-23T16:35:13.499000Z","0","GPS9","0","27.551","0","0","0"
"35.7267321","-78.8895027","96.064","2025-04-23T16:35:14.000000Z","0","GPS9","0","27.413","0","0","0"
"35.7266239","-78.8894291","96.391","2025-04-23T16:35:14.499000Z","0","GPS9","0","27.374","0","0","0"
"35.7265805","-78.8893999","96.521","2025-04-23T16:35:14.699000Z","0","GPS9","0","27.417","0","0","0"
"35.7264726","-78.8893264","96.856","2025-04-23T16:35:15.199000Z","0","GPS9","0","27.284","0","0","0"
"35.7264078","-78.8892825","97.041","2025-04-23T16:35:15.499000Z","0","GPS9","0","27.304","0","0","0"
"35.7263001","-78.8892093","97.378","2025-04-23T16:35:16.000000Z","0","GPS9","0","27.294","0","0","0"
"35.7262571","-78.8891801","97.49","2025-04-23T16:35:16.199000Z","0","GPS9","0","27.241","0","0","0"
"35.7261498","-78.8891071","97.836","2025-04-23T16:35:16.699000Z","0","GPS9","0","27.148","0","0","0"
"35.7260426","-78.8890338","98.139","2025-04-23T16:35:17.199000Z","0","GPS9","0","27.154","0","0","0"
"35.7259785","-78.8889903","98.296","2025-04-23T16:35:17.499000Z","0","GPS9","0","27.143","0","0","0"
"35.7258715","-78.8889174","98.594","2025-04-23T16:35:18.000000Z","0","GPS9","0","27.066","0","0","0"
"35.7258288","-78.8888883","98.697","2025-04-23T16:35:18.199000Z","0","GPS9","0","27.11","0","0","0"
"35.7257221","-78.8888157","98.982","2025-04-23T16:35:18.699000Z","0","GPS9","0","26.985","0","0","0"
"35.7256155","-78.8887431","99.257","2025-04-23T16:35:19.199000Z","0","GPS9","0","26.946","0","0","0"
"35.7255089","-78.8886709","99.596","2025-04-23T16:35:19.699000Z","0","GPS9","0","26.925","0","0","0"
"35.725445","-78.8886279","99.804","2025-04-23T16:35:20.000000Z","0","GPS9","0","26.901","0","0","0"
"35.7253386","-78.8885564","100.085","2025-04-23T16:35:20.499000Z","0","GPS9","0","26.84","0","0","0"
"35.7252322","-78.8884857","100.389","2025-04-23T16:35:21.000000Z","0","GPS9","0","26.746","0","0","0"
"35.7251896","-78.8884575","100.467","2025-04-23T16:35:21.199000Z","0","GPS9","0","26.802","0","0","0"
"35.7250831","-78.888388","100.841","2025-04-23T16:35:21.699000Z","0","GPS9","0","26.644","0","0","0"
"35.7250192","-78.8883463","101.008","2025-04-23T16:35:22.000000Z","0","GPS9","0","26.713","0","0","0"
"35.7249128","-78.8882776","101.331","2025-04-23T16:35:22.499000Z","0","GPS9","0","26.617","0","0","0"
"35.7248062","-78.8882097","101.645","2025-04-23T16:35:23.000000Z","0","GPS9","0","26.555","0","0","0"
"35.7247636","-78.8881828","101.768","2025-04-23T16:35:23.199000Z","0","GPS9","0","26.548","0","0","0"
"35.724657","-78.8881161","102.061","2025-04-23T16:35:23.699000Z","0","GPS9","0","26.52","0","0","0"
"35.724593","-78.8880763","102.255","2025-04-23T16:35:24.000000Z","0","GPS9","0","26.585","0","0","0"
"35.7244864","-78.8880106","102.585","2025-04-23T16:35:24.499000Z","0","GPS9","0","26.377","0","0","0"
"35.7244436","-78.8879845","102.703","2025-04-23T16:35:24.699000Z","0","GPS9","0","26.481","0","0","0"
"35.724337","-78.8879197","103.057","2025-04-23T16:35:25.199000Z","0","GPS9","0","26.345","0","0","0"
"35.7242304","-78.8878552","103.383","2025-04-23T16:35:25.699000Z","0","GPS9","0","26.33","0","0","0"
"35.7241238","-78.8877912","103.702","2025-04-23T16:35:26.199000Z","0","GPS9","0","26.266","0","0","0"
"35.72406","-78.8877528","103.897","2025-04-23T16:35:26.499000Z","0","GPS9","0","26.299","0","0","0"
"35.7239537","-78.8876891","104.186","2025-04-23T16:35:27.000000Z","0","GPS9","0","26.222","0","0","0"
"35.7239112","-78.8876637","104.321","2025-04-23T16:35:27.199000Z","0","GPS9","0","26.168","0","0","0"
"35.7238047","-78.8876011","104.634","2025-04-23T16:35:27.699000Z","0","GPS9","0","26.227","0","0","0"
"35.7236981","-78.8875397","104.931","2025-04-23T16:35:28.199000Z","0","GPS9","0","26.061","0","0","0"
"35.7236339","-78.8875031","105.131","2025-04-23T16:35:28.499000Z","0","GPS9","0","26.157","0","0","0"
"35.7235271","-78.8874429","105.405","2025-04-23T16:35:29.000000Z","0","GPS9","0","26.092","0","0","0"
"35.7234202","-78.8873828","105.666","2025-04-23T16:35:29.499000Z","0","GPS9","0","26.05","0","0","0"
"35.7233775","-78.8873588","105.77","2025-04-23T16:35:29.699000Z","0","GPS9","0","26.089","0","0","0"
"35.7232707","-78.8872988","106.023","2025-04-23T16:35:30.199000Z","0","GPS9","0","26.071","0","0","0"
"35.7232067","-78.887263","106.137","2025-04-23T16:35:30.499000Z","0","GPS9","0","26.054","0","0","0"
"35.7230998","-78.8872038","106.335","2025-04-23T16:35:31.000000Z","0","GPS9","0","25.988","0","0","0"
"35.723057","-78.8871804","106.411","2025-04-23T16:35:31.199000Z","0","GPS9","0","26.016","0","0","0"
"35.7229495","-78.8871225","106.588","2025-04-23T16:35:31.699000Z","0","GPS9","0","26.065","0","0","0"
"35.7228419","-78.887065","106.738","2025-04-23T16:35:32.199000Z","0","GPS9","0","26.051","0","0","0"
"35.7227773","-78.8870305","106.826","2025-04-23T16:35:32.499000Z","0","GPS9","0","26.078","0","0","0"
"35.7226692","-78.8869737","106.935","2025-04-23T16:35:33.000000Z","0","GPS9","0","26.083","0","0","0"
"35.722626","-78.886951","106.984","2025-04-23T16:35:33.199000Z","0","GPS9","0","25.972","0","0","0"
"35.7225173","-78.8868952","107.044","2025-04-23T16:35:33.699000Z","0","GPS9","0","26.13","0","0","0"
"35.7224076","-78.8868403","107.072","2025-04-23T16:35:34.199000Z","0","GPS9","0","26.411","0","0","0"
"35.7223409","-78.8868089","107.061","2025-04-23T16:35:34.499000Z","0","GPS9","0","26.567","0","0","0"
"35.7222293","-78.8867569","107.137","2025-04-23T16:35:35.000000Z","0","GPS9","0","26.371","0","0","0"
"35.7221867","-78.8867363","107.152","2025-04-23T16:35:35.199000Z","0","GPS9","0","25.792","0","0","0"
"35.722077","-78.8866801","107.114","2025-04-23T16:35:35.699000Z","0","GPS9","0","26.277","0","0","0"
"35.7219668","-78.8866251","107.086","2025-04-23T16:35:36.199000Z","0","GPS9","0","26.339","0","0","0"
"35.7219004","-78.8865923","107.041","2025-04-23T16:35:36.499000Z","0","GPS9","0","26.648","0","0","0"
"35.7217894","-78.8865384","106.947","2025-04-23T16:35:37.000000Z","0","GPS9","0","26.532","0","0","0"
"35.7216777","-78.8864849","106.833","2025-04-23T16:35:37.499000Z","0","GPS9","0","26.657","0","0","0"
"35.7215655","-78.8864318","106.735","2025-04-23T16:35:38.000000Z","0","GPS9","0","26.724","0","0","0"
"35.7214526","-78.8863782","106.692","2025-04-23T16:35:38.499000Z","0","GPS9","0","26.915","0","0","0"
"35.7214073","-78.8863571","106.621","2025-04-23T16:35:38.699000Z","0","GPS9","0","26.954","0","0","0"
"35.7212937","-78.8863043","106.467","2025-04-23T16:35:39.199000Z","0","GPS9","0","27.004","0","0","0"
"35.7211793","-78.8862518","106.247","2025-04-23T16:35:39.699000Z","0","GPS9","0","27.24","0","0","0"
"35.7211103","-78.8862204","106.114","2025-04-23T16:35:40.000000Z","0","GPS9","0","27.296","0","0","0"
"35.7209948","-78.8861685","105.866","2025-04-23T16:35:40.499000Z","0","GPS9","0","27.438","0","0","0"
"35.7208786","-78.886117","105.569","2025-04-23T16:35:41.000000Z","0","GPS9","0","27.5","0","0","0"
"35.7208319","-78.8860963","105.459","2025-04-23T16:35:41.199000Z","0","GPS9","0","27.598","0","0","0"
"35.7207147","-78.8860449","105.156","2025-04-23T16:35:41.699000Z","0","GPS9","0","27.687","0","0","0"
"35.7206441","-78.8860142","104.986","2025-04-23T16:35:42.000000Z","0","GPS9","0","27.73","0","0","0"
"35.7205258","-78.8859634","104.665","2025-04-23T16:35:42.499000Z","0","GPS9","0","27.808","0","0","0"
"35.7204784","-78.8859432","104.545","2025-04-23T16:35:42.699000Z","0","GPS9","0","27.82","0","0","0"
"35.7203597","-78.8858925","104.204","2025-04-23T16:35:43.199000Z","0","GPS9","0","27.903","0","0","0"
"35.7202408","-78.8858413","103.883","2025-04-23T16:35:43.699000Z","0","GPS9","0","28.031","0","0","0"
"35.7201218","-78.8857899","103.572","2025-04-23T16:35:44.199000Z","0","GPS9","0","28.058","0","0","0"
"35.7200504","-78.8857586","103.4","2025-04-23T16:35:44.499000Z","0","GPS9","0","28.043","0","0","0"
"35.7199314","-78.8857065","103.107","2025-04-23T16:35:45.000000Z","0","GPS9","0","28.014","0","0","0"
"35.7198838","-78.8856858","103.011","2025-04-23T16:35:45.199000Z","0","GPS9","0","28.015","0","0","0"
"35.7197645","-78.8856339","102.773","2025-04-23T16:35:45.699000Z","0","GPS9","0","27.965","0","0","0"
"35.719645","-78.8855826","102.537","2025-04-23T16:35:46.199000Z","0","GPS9","0","28.142","0","0","0"
"35.7195733","-78.885552","102.409","2025-04-23T16:35:46.499000Z","0","GPS9","0","28.064","0","0","0"
"35.7194536","-78.8855011","102.239","2025-04-23T16:35:47.000000Z","0","GPS9","0","28.086","0","0","0"
"35.7194057","-78.8854809","102.166","2025-04-23T16:35:47.199000Z","0","GPS9","0","28.114","0","0","0"
"35.7192858","-78.8854302","102.069","2025-04-23T16:35:47.699000Z","0","GPS9","0","28.125","0","0","0"
"35.7191662","-78.8853793","101.961","2025-04-23T16:35:48.199000Z","0","GPS9","0","28.06","0","0","0"
"35.7190944","-78.8853486","101.949","2025-04-23T16:35:48.499000Z","0","GPS9","0","28.076","0","0","0"
"35.718975","-78.8852972","101.913","2025-04-23T16:35:49.000000Z","0","GPS9","0","28.016","0","0","0"
"35.7188558","-78.8852453","101.952","2025-04-23T16:35:49.499000Z","0","GPS9","0","27.952","0","0","0"
"35.7188081","-78.8852243","101.966","2025-04-23T16:35:49.699000Z","0","GPS9","0","28.071","0","0","0"
"35.7186891","-78.8851724","102.075","2025-04-23T16:35:50.199000Z","0","GPS9","0","27.975","0","0","0"
"35.7186175","-78.8851412","102.133","2025-04-23T16:35:50.499000Z","0","GPS9","0","28.003","0","0","0"
"35.7184982","-78.8850897","102.332","2025-04-23T16:35:51.000000Z","0","GPS9","0","28.02","0","0","0"
"35.7183789","-78.8850388","102.509","2025-04-23T16:35:51.499000Z","0","GPS9","0","27.943","0","0","0"
"35.7183311","-78.8850186","102.57","2025-04-23T16:35:51.699000Z","0","GPS9","0","27.963","0","0","0"
"35.7182116","-78.8849682","102.802","2025-04-23T16:35:52.199000Z","0","GPS9","0","27.954","0","0","0"
"35.71814","-78.8849381","102.93","2025-04-23T16:35:52.499000Z","0","GPS9","0","27.957","0","0","0"
"35.7180206","-78.8848877","103.216","2025-04-23T16:35:53.000000Z","0","GPS9","0","27.932","0","0","0"
"35.717973","-78.8848676","103.332","2025-04-23T16:35:53.199000Z","0","GPS9","0","27.851","0","0","0"
"35.717854","-78.8848168","103.652","2025-04-23T16:35:53.699000Z","0","GPS9","0","27.846","0","0","0"
"35.7177355","-78.8847657","104.039","2025-04-23T16:35:54.199000Z","0","GPS9","0","27.739","0","0","0"
"35.7176646","-78.8847348","104.278","2025-04-23T16:35:54.499000Z","0","GPS9","0","27.673","0","0","0"
"35.7175467","-78.8846837","104.64","2025-04-23T16:35:55.000000Z","0","GPS9","0","27.724","0","0","0"
"35.7174996","-78.8846633","104.778","2025-04-23T16:35:55.199000Z","0","GPS9","0","27.756","0","0","0"
"35.7173821","-78.8846129","105.077","2025-04-23T16:35:55.699000Z","0","GPS9","0","27.489","0","0","0"
"35.7172637","-78.8845618","105.534","2025-04-23T16:35:56.199000Z","0","GPS9","0","27.712","0","0","0"
"35.7171934","-78.8845322","105.675","2025-04-23T16:35:56.499000Z","0","GPS9","0","27.586","0","0","0"
"35.7170769","-78.8844816","105.935","2025-04-23T16:35:57.000000Z","0","GPS9","0","27.433","0","0","0"
"35.7169601","-78.8844309","106.178","2025-04-23T16:35:57.499000Z","0","GPS9","0","27.421","0","0","0"
"35.7169133","-78.8844107","106.285","2025-04-23T16:35:57.699000Z","0","GPS9","0","27.424","0","0","0"
"35.7167965","-78.8843599","106.53","2025-04-23T16:35:58.199000Z","0","GPS9","0","27.44","0","0","0"
"35.7167265","-78.8843296","106.649","2025-04-23T16:35:58.499000Z","0","GPS9","0","27.464","0","0","0"
"35.7166098","-78.884279","106.9","2025-04-23T16:35:59.000000Z","0","GPS9","0","27.412","0","0","0"
"35.7164929","-78.8842288","107.087","2025-04-23T16:35:59.499000Z","0","GPS9","0","27.493","0","0","0"
"35.7164461","-78.8842088","107.154","2025-04-23T16:35:59.699000Z","0","GPS9","0","27.395","0","0","0"
"35.7163291","-78.8841587","107.304","2025-04-23T16:36:00.199000Z","0","GPS9","0","27.378","0","0","0"
"35.716259","-78.8841288","107.382","2025-04-23T16:36:00.499000Z","0","GPS9","0","27.325","0","0","0"
"35.7161419","-78.8840786","107.472","2025-04-23T16:36:01.000000Z","0","GPS9","0","27.402","0","0","0"
"35.716095","-78.8840585","107.498","2025-04-23T16:36:01.199000Z","0","GPS9","0","27.486","0","0","0"
"35.7159779","-78.884008","107.578","2025-04-23T16:36:01.699000Z","0","GPS9","0","27.451","0","0","0"
"35.7158605","-78.8839572","107.62","2025-04-23T16:36:02.199000Z","0","GPS9","0","27.538","0","0","0"
"35.71579","-78.8839267","107.626","2025-04-23T16:36:02.499000Z","0","GPS9","0","27.615","0","0","0"
"35.7156726","-78.8838759","107.614","2025-04-23T16:36:03.000000Z","0","GPS9","0","27.576","0","0","0"
"35.7156257","-78.8838555","107.611","2025-04-23T16:36:03.199000Z","0","GPS9","0","27.624","0","0","0"
"35.7155082","-78.8838045","107.57","2025-04-23T16:36:03.699000Z","0","GPS9","0","27.655","0","0","0"
"35.7153902","-78.8837537","107.493","2025-04-23T16:36:04.199000Z","0","GPS9","0","27.801","0","0","0"
"35.7153193","-78.883723","107.447","2025-04-23T16:36:04.499000Z","0","GPS9","0","27.831","0","0","0"
"35.715201","-78.8836718","107.365","2025-04-23T16:36:05.000000Z","0","GPS9","0","27.844","0","0","0"
"35.7151536","-78.8836511","107.334","2025-04-23T16:36:05.199000Z","0","GPS9","0","27.905","0","0","0"
"35.7150347","-78.8835992","107.253","2025-04-23T16:36:05.699000Z","0","GPS9","0","27.996","0","0","0"
"35.7149156","-78.883547","107.149","2025-04-23T16:36:06.199000Z","0","GPS9","0","28.054","0","0","0"
"35.7147962","-78.8834948","107.033","2025-04-23T16:36:06.699000Z","0","GPS9","0","28.105","0","0","0"
"35.7146763","-78.8834428","106.857","2025-04-23T16:36:07.199000Z","0","GPS9","0","28.273","0","0","0"
"35.7146044","-78.8834116","106.774","2025-04-23T16:36:07.499000Z","0","GPS9","0","28.215","0","0","0"
"35.7144844","-78.8833597","106.592","2025-04-23T16:36:08.000000Z","0","GPS9","0","28.226","0","0","0"
"35.7143642","-78.8833081","106.382","2025-04-23T16:36:08.499000Z","0","GPS9","0","28.283","0","0","0"
"35.7143161","-78.8832875","106.301","2025-04-23T16:36:08.699000Z","0","GPS9","0","28.242","0","0","0"
"35.7141957","-78.8832355","106.134","2025-04-23T16:36:09.199000Z","0","GPS9","0","28.339","0","0","0"
"35.7141234","-78.8832042","105.999","2025-04-23T16:36:09.499000Z","0","GPS9","0","28.312","0","0","0"
"35.7140024","-78.8831523","105.689","2025-04-23T16:36:10.000000Z","0","GPS9","0","28.335","0","0","0"
"35.7138816","-78.8831005","105.35","2025-04-23T16:36:10.499000Z","0","GPS9","0","28.333","0","0","0"
"35.7138334","-78.8830796","105.256","2025-04-23T16:36:10.699000Z","0","GPS9","0","28.274","0","0","0"
"35.7137132","-78.8830273","104.989","2025-04-23T16:36:11.199000Z","0","GPS9","0","28.397","0","0","0"
"35.7136411","-78.8829957","104.879","2025-04-23T16:36:11.499000Z","0","GPS9","0","28.287","0","0","0"
"35.7135214","-78.8829428","104.676","2025-04-23T16:36:12.000000Z","0","GPS9","0","28.266","0","0","0"
"35.7134735","-78.8829213","104.639","2025-04-23T16:36:12.199000Z","0","GPS9","0","28.375","0","0","0"
"35.7133546","-78.8828679","104.384","2025-04-23T16:36:12.699000Z","0","GPS9","0","28.293","0","0","0"
"35.7132356","-78.8828131","104.355","2025-04-23T16:36:13.199000Z","0","GPS9","0","28.194","0","0","0"
"35.7131644","-78.8827798","104.329","2025-04-23T16:36:13.499000Z","0","GPS9","0","28.233","0","0","0"
"35.713046","-78.8827243","104.338","2025-04-23T16:36:14.000000Z","0","GPS9","0","28.118","0","0","0"
"35.7129985","-78.8827017","104.343","2025-04-23T16:36:14.199000Z","0","GPS9","0","28.19","0","0","0"
"35.7128803","-78.8826456","104.393","2025-04-23T16:36:14.699000Z","0","GPS9","0","28.177","0","0","0"
"35.7127626","-78.8825891","104.422","2025-04-23T16:36:15.199000Z","0","GPS9","0","28.098","0","0","0"
"35.7126452","-78.8825321","104.539","2025-04-23T16:36:15.699000Z","0","GPS9","0","28.03","0","0","0"
"35.712528","-78.8824749","104.666","2025-04-23T16:36:16.199000Z","0","GPS9","0","28.012","0","0","0"
"35.7124578","-78.8824402","104.775","2025-04-23T16:36:16.499000Z","0","GPS9","0","27.894","0","0","0"
"35.7123409","-78.8823819","105.023","2025-04-23T16:36:17.000000Z","0","GPS9","0","27.94","0","0","0"
"35.7122243","-78.882323","105.273","2025-04-23T16:36:17.499000Z","0","GPS9","0","27.932","0","0","0"
"35.7121778","-78.8822993","105.374","2025-04-23T16:36:17.699000Z","0","GPS9","0","27.952","0","0","0"
"35.7120617","-78.8822397","105.603","2025-04-23T16:36:18.199000Z","0","GPS9","0","27.896","0","0","0"
"35.7119921","-78.8822037","105.706","2025-04-23T16:36:18.499000Z","0","GPS9","0","27.911","0","0","0"
"35.7118763","-78.8821435","105.914","2025-04-23T16:36:19.000000Z","0","GPS9","0","27.911","0","0","0"
"35.7117607","-78.8820829","106.083","2025-04-23T16:36:19.499000Z","0","GPS9","0","27.847","0","0","0"
"35.7117146","-78.8820585","106.17","2025-04-23T16:36:19.699000Z","0","GPS9","0","27.911","0","0","0"
"35.7115993","-78.8819971","106.386","2025-04-23T16:36:20.199000Z","0","GPS9","0","27.892","0","0","0"
"35.7115303","-78.8819602","106.504","2025-04-23T16:36:20.499000Z","0","GPS9","0","27.796","0","0","0"
"35.7114155","-78.8818978","106.751","2025-04-23T16:36:21.000000Z","0","GPS9","0","27.874","0","0","0"
"35.7113697","-78.8818728","106.84","2025-04-23T16:36:21.199000Z","0","GPS9","0","27.839","0","0","0"
"35.7112554","-78.8818096","107.052","2025-04-23T16:36:21.699000Z","0","GPS9","0","27.777","0","0","0"
"35.7111415","-78.8817458","107.26","2025-04-23T16:36:22.199000Z","0","GPS9","0","27.825","0","0","0"
"35.7110733","-78.8817072","107.367","2025-04-23T16:36:22.499000Z","0","GPS9","0","27.827","0","0","0"
"35.7109597","-78.8816428","107.57","2025-04-23T16:36:23.000000Z","0","GPS9","0","27.838","0","0","0"
"35.7109143","-78.881617","107.64","2025-04-23T16:36:23.199000Z","0","GPS9","0","27.798","0","0","0"
"35.7108011","-78.8815523","107.826","2025-04-23T16:36:23.699000Z","0","GPS9","0","27.731","0","0","0"
"35.710688","-78.8814872","107.995","2025-04-23T16:36:24.199000Z","0","GPS9","0","27.734","0","0","0"
"35.7106203","-78.8814479","108.104","2025-04-23T16:36:24.499000Z","0","GPS9","0","27.781","0","0","0"
"35.7105076","-78.8813822","108.294","2025-04-23T16:36:25.000000Z","0","GPS9","0","27.783","0","0","0"
"35.7103952","-78.8813158","108.462","2025-04-23T16:36:25.499000Z","0","GPS9","0","27.738","0","0","0"
"35.7103503","-78.8812891","108.529","2025-04-23T16:36:25.699000Z","0","GPS9","0","27.713","0","0","0"
"35.7102383","-78.8812219","108.699","2025-04-23T16:36:26.199000Z","0","GPS9","0","27.669","0","0","0"
"35.7101265","-78.8811543","108.87","2025-04-23T16:36:26.699000Z","0","GPS9","0","27.726","0","0","0"
"35.7100597","-78.8811135","108.979","2025-04-23T16:36:27.000000Z","0","GPS9","0","27.685","0","0","0"
"35.7099485","-78.881045","109.234","2025-04-23T16:36:27.499000Z","0","GPS9","0","27.619","0","0","0"
"35.7098375","-78.8809759","109.42","2025-04-23T16:36:28.000000Z","0","GPS9","0","27.623","0","0","0"
"35.7097931","-78.8809482","109.495","2025-04-23T16:36:28.199000Z","0","GPS9","0","27.633","0","0","0"
"35.7096826","-78.8808783","109.663","2025-04-23T16:36:28.699000Z","0","GPS9","0","27.601","0","0","0"
"35.7096164","-78.8808362","109.772","2025-04-23T16:36:29.000000Z","0","GPS9","0","27.626","0","0","0"
"35.7095062","-78.8807653","109.96","2025-04-23T16:36:29.499000Z","0","GPS9","0","27.607","0","0","0"
"35.7093964","-78.880694","110.15","2025-04-23T16:36:30.000000Z","0","GPS9","0","27.574","0","0","0"
"35.7093525","-78.8806654","110.231","2025-04-23T16:36:30.199000Z","0","GPS9","0","27.571","0","0","0"
"35.7092429","-78.8805934","110.402","2025-04-23T16:36:30.699000Z","0","GPS9","0","27.586","0","0","0"
"35.7091336","-78.8805208","110.577","2025-04-23T16:36:31.199000Z","0","GPS9","0","27.624","0","0","0"
"35.7090681","-78.880477","110.681","2025-04-23T16:36:31.499000Z","0","GPS9","0","27.649","0","0","0"
"35.708959","-78.880404","110.815","2025-04-23T16:36:32.000000Z","0","GPS9","0","27.592","0","0","0"
"35.7089154","-78.8803746","110.847","2025-04-23T16:36:32.199000Z","0","GPS9","0","27.561","0","0","0"
"35.7088061","-78.8803005","110.918","2025-04-23T16:36:32.699000Z","0","GPS9","0","27.902","0","0","0"
"35.708696","-78.8802252","111.059","2025-04-23T16:36:33.199000Z","0","GPS9","0","28.002","0","0","0"
"35.7085897","-78.8801483","111.177","2025-04-23T16:36:33.699000Z","0","GPS9","0","27.489","0","0","0"
"35.7084817","-78.8800717","111.364","2025-04-23T16:36:34.199000Z","0","GPS9","0","27.49","0","0","0"
"35.7084161","-78.8800263","111.285","2025-04-23T16:36:34.499000Z","0","GPS9","0","27.77","0","0","0"
"35.7083077","-78.8799495","111.216","2025-04-23T16:36:35.000000Z","0","GPS9","0","27.812","0","0","0"
"35.7081989","-78.8798722","111.1","2025-04-23T16:36:35.499000Z","0","GPS9","0","27.863","0","0","0"
"35.7081553","-78.8798409","111.04","2025-04-23T16:36:35.699000Z","0","GPS9","0","27.99","0","0","0"
"35.7080462","-78.8797629","110.884","2025-04-23T16:36:36.199000Z","0","GPS9","0","28.032","0","0","0"
"35.7079806","-78.8797157","110.796","2025-04-23T16:36:36.499000Z","0","GPS9","0","28.15","0","0","0"
"35.7078709","-78.8796368","110.673","2025-04-23T16:36:37.000000Z","0","GPS9","0","28.195","0","0","0"
"35.7077609","-78.879558","110.515","2025-04-23T16:36:37.499000Z","0","GPS9","0","28.244","0","0","0"
"35.7077169","-78.8795265","110.43","2025-04-23T16:36:37.699000Z","0","GPS9","0","28.246","0","0","0"
"35.7076066","-78.8794478","110.278","2025-04-23T16:36:38.199000Z","0","GPS9","0","28.254","0","0","0"
